name,category
Kockovac Hendi 8 x 8 mm - v kombinacii s H280218,Príprava potravín/Kotúče ku krájačom zeleniny
"Informačná tabuľka HENDI® ""zákaz telefonovania""",Stolový inventár/Informačné tabule/Informačné tabule na dvere
Elektrická výklopná panvica 80 l,Varná technológia/Varná technológia STALGAST/Varné kotle a panvice
Polievková misa Stalgast® 3 l,Stolový inventár/Servírovanie
Stojan na menu z nerezu HENDI®,Stolový inventár/Stojany na menu
Vákuovacie sáčky Hendi 30 x 40 cm trojvrstvové,Príprava potravín/Vákuovacie sáčky
"GN nádoba 1/2-100mm, biely polykarbonát",Kuchynský riad/Kuchynský riad/| GN nádoby | GN nádoby PC biele | GN1/2 nádoby PC biele
Vstupný stôl k priebežnej umývačke STALGAST®,Umývací program/Vstupné a výstupné stoly STALGAST
Teplý most dvojpolicový – 1600x300mm,Nerezový nábytok/Nerezový nábytok EKO/Výdaj jedla
GN2/1-65 nádoba STANDARD,Kuchynský riad/Kuchynský riad/| GN nádoby | GN nádoby STANDARD | GN2/1 nádoby STANDARD
Sety kotúčov pre CC32S / CC34 / RG50S / RG50 – 4 ks,Príprava potravín/Krájače
"Klipsy na veká HACCP 12ks, modré",Kuchynský riad/Kuchynský riad/| GN nádoby | GN nádoby PP transparentné | Klipsy na veká HACCP
PC GN 1/6 pokrievka Stalgast s tesnením,Kuchynský riad/Kuchynský riad/| GN nádoby | GN nádoby PC transparentné | GN pokrievky s tesnením PC transparentné
"GN nádoba 1/6-65mm, biely polykarbonát",Kuchynský riad/Kuchynský riad/| GN nádoby | GN nádoby PC biele | GN1/6 nádoby PC biele
"HACCP-Kuchynský nôž – krátky, hnedý, 13cm",Kuchynské náradie/Nože/HACCP nože/VARENÉ MÄSO
Pracovný stôl so zásuvkami GN1/1 a s posuvnými dverami 1800x700x850mm,Nerezový nábytok/Nerezový nábytok EKO/Nerezový nábytok | Pracovné stoly so zásuvkami | Zásuvkový stôl s posuvnými dverami
Ohrevná vitrína GASTRO® MINI – hranata – 115 liter,Vitríny/Stolové ohrevné vitríny
Umývací stôl s jedným drezom a bez police 800x600x850mm,Nerezový nábytok/Nerezový nábytok EKO/Nerezový nábytok | Umývacie stoly | Umývacie stoly bez police
Umývacia vaňa s lisovaným drezom 1200x700x850mm,Nerezový nábytok/Nerezový nábytok EKO/Nerezový nábytok | Umývacie stoly | Lisované drezy
"Dávkovač na med HENDI® 0,15 l",Stolový inventár/Stolové doplnky
"Vykosťovací nôž Victorinox 12 cm, dlhodobo ostrý",Kuchynské náradie/Nože/Nože Victorinox/Vykosťovacie nože rovné
"Mini vedro Stalgast® - 0,9 l",Stolový inventár/Miniatúry na servírovanie
Krájač zeleniny Hällde® – MEDIUM,Príprava potravín/Krájače
"6- Plynový sporák BERTO´s 53,5 kW",Varná technológia/BERTO´s 900
Cedník kužeľ 20,Kuchynské náradie/Odkvapkávače a cedníky
Plynová panvica BERTO´s 80 l,Varná technológia/BERTO´s 900
Košík na pečivo okrúhly 20 cm – šedo-tmavomodrý STALGAST®,Stolový inventár/Košíky na pečivo
Rošt TECNODOM 435x350,Konvektomaty a pece/Teplovzdušné a statické rúry
Kanvička na olej Hendi,Kuchynské náradie/Korenie
Košík na pečivo okrúhly 25 cm – šedo-béžový STALGAST®,Stolový inventár/Košíky na pečivo
"Mäsiarsky nôž Victorinox 36 cm, dlhodobo ostrý",Kuchynské náradie/Nože/Nože Victorinox/Mäsiarske nože rovné
"Vykosťovací nôž Victorinox 15 cm, dlhodobo ostrý",Kuchynské náradie/Nože/Nože Victorinox/Vykosťovacie nože rovné
Náhradný nadstavec na miesenie B20,Príprava potravín/Univerzálne roboty a miesiče cesta/Príslušenstvo k robotom
Šablóna na zdobenie – slnko,Bar a káva/Príslušenstvo do kaviarní
Lišta s úchytom na papier Stalgast® 120 cm,Stolový inventár/Rôzne
Panvica s keramickým povrchom d: 40 cm,Kuchynský riad/Kuchynský riad/| Panvice a pekáče | Panvice hliníkové s keramikou
"Strúhadlo široké 13,5x6,5 cm (hrubé)",Kuchynské náradie/Strúhadlá
"GN nádoba 1/4-65mm, biely polykarbonát",Kuchynský riad/Kuchynský riad/| GN nádoby | GN nádoby PC biele | GN1/4 nádoby PC biele
"Mäsiarsky nôž Victorinox 23 cm, dlhodobo ostrý",Kuchynské náradie/Nože/Nože Victorinox/Mäsiarske nože rovné
"Kanvica 1,6 l pre kávovar S752286",Bar a káva/Príslušenstvo do kaviarní
Chladený výdajný stôl na GN nádoby na 3x GN1/1,Nerezový nábytok/Nerezový nábytok EKO/Výdaj jedla
Teplý most jednopolicový – 1900x400mm,Nerezový nábytok/Nerezový nábytok EKO/Výdaj jedla
Podstavec pre Konvektomat COMPACT CVES061,Konvektomaty a pece/Konvektomaty COMPACT
Plynová fritéza BERTO´s 2 x 22 L,Varná technológia/BERTO´s 900
Nôž na steaky Stalgast 13 cm,Kuchynské náradie/Nože/Nože Stalgast
Neutrálny izolovaný stôl na ľad na 2x GN1/1,Nerezový nábytok/Nerezový nábytok EKO/Výdaj jedla
"HACCP-Univerzálny nôž, hnedý, 16cm",Kuchynské náradie/Nože/HACCP nože/VARENÉ MÄSO
Nástenná skrinka otvorená 1500x400mm,Nerezový nábytok/Nerezový nábytok EKO/Nerezový nábytok | Nástenné police a skrinky | Nástenné skrinky otvorené
Neutrálny pracovný element so zasuvkou – 800mm,Varná technológia/Varná technológia STALGAST/Rada 700/Neutrálne elementy
Plynový stroj na kebab 60,Stolové zariadenia/Plynové stroje na kebab EKO
"Džbánik na kávu HENDI® 2,7 l",Stolový inventár/Džbániky/Džbániky na kávu
Podložka melamínová GN 2/4 STALGAST®,Stolový inventár/Melamínové podložky
Válkač cesta PRISMAFOOD® DSA-420,Príprava potravín/Válkače cesta
Nôž na krájanie Stalgast 25 cm,Kuchynské náradie/Nože/Nože Stalgast
Stolová tabuľa HENDI® 15x23,Stolový inventár/Informačné tabule/Stolové tabule
Box voľný – výrez 540x580mm,Nerezový nábytok/Nerezový nábytok EKO/Výdaj jedla
Nástenná dvojpolica 700x300mm,Nerezový nábytok/Nerezový nábytok EKO/Nerezový nábytok | Nástenné police a skrinky | Nástenné dvojpolice
Teplý most dvojpolicový – 1800x400mm,Nerezový nábytok/Nerezový nábytok EKO/Výdaj jedla
Pracovný stôl so zásuvkami GN1/1 a 2x otváracie dvere 1600x700x850mm,Nerezový nábytok/Nerezový nábytok EKO/Nerezový nábytok | Pracovné stoly so zásuvkami | Zásuvkový stôl s krídlovými dverami
Pracovný stôl so zásuvkami GN1/1 a s dvoma policami 900x600x850mm,Nerezový nábytok/Nerezový nábytok EKO/Nerezový nábytok | Pracovné stoly so zásuvkami | Zásuvkový stôl s dvoma policami
"Stojan na hranolky, čierny STALGAST® - s držiakom na dip",Stolový inventár/Miniatúry na servírovanie
Servírovací podnos hranatý 61x43 cm,Stolový inventár/PODNOSY/Podnosy laminatové
Náhradný nadstavec na miesenie HD40,Príprava potravín/Univerzálne roboty a miesiče cesta/Príslušenstvo k robotom
Vstupný stôl k priebežnej umývačke STALGAST®,Umývací program/Vstupné a výstupné stoly STALGAST
"GN nádoba 1/2-150mm, biely polykarbonát",Kuchynský riad/Kuchynský riad/| GN nádoby | GN nádoby PC biele | GN1/2 nádoby PC biele
Odpadový kôš – nášľapný – matný,Meranie a hygiena/Odpadové koše a popolníky
Teplý most HENDI s 2 infra lampami,Catering/Ohrevné lampy
Umývací stôl s jedným drezom a s policou 1200x700x850mm,Nerezový nábytok/Nerezový nábytok EKO/Nerezový nábytok | Umývacie stoly | Umývacie stoly s policou
Stojan pre 3 ks hotdogov,Kuchynské náradie/Stojany
Džbánik na smotanu HENDI® 20 ml,Stolový inventár/Džbániky/Džbániky na smotanu
Stolová chladiaca vitrína 1400,Chladiaci program/PIZZA A SUSHI VITRÍNY
Ihlica na účtenky Stalgast®,Stolový inventár/Rôzne
Náhradná nádoba HD40,Príprava potravín/Univerzálne roboty a miesiče cesta/Príslušenstvo k robotom
Drôtená šumovačka 20,Kuchynské náradie/Kuchynské náradie monoblock
Elektrický kotol BERTO´s 200 l,Varná technológia/BERTO´s 900
"HACCP-Univerzálny nôž, modrý, 16cm",Kuchynské náradie/Nože/HACCP nože/Modré nože
"GN pokrievka 1/2, čierna polykarbonát",Kuchynský riad/Kuchynský riad/| GN nádoby | GN nádoby PC čierne | GN pokrievky PC čierne
Plynový gril na kurčatá- 6 ražňov,Stolové zariadenia/Grily na kurence
Režón s obojstrannými posuvnými dvierkami – 1200x700mm,Nerezový nábytok/Nerezový nábytok EKO/Výdaj jedla
Pracovný stôl so zásuvkami GN1/1 a 2x otváracie dvere 1500x600x850mm,Nerezový nábytok/Nerezový nábytok EKO/Nerezový nábytok | Pracovné stoly so zásuvkami | Zásuvkový stôl s krídlovými dverami
Pracovný stôl so zásuvkami GN1/1 a s posuvnými dverami 1600x700x850mm,Nerezový nábytok/Nerezový nábytok EKO/Nerezový nábytok | Pracovné stoly so zásuvkami | Zásuvkový stôl s posuvnými dverami
Police k regálovému systému ORE-797-500,Chladiaci program/Regále do chladiacich boxov
"Misky mini dip 7,2cm – hladké",Stolový inventár/Miniatúry na servírovanie
Náhradný kotlík pre B20,Príprava potravín/Univerzálne roboty a miesiče cesta/Príslušenstvo k robotom
4- P-sporák s E-rúrou BERTO´s rada 700,Varná technológia/Bertos 700/Plynové sporáky
Výstupný stôl k priebežnej umývačke STALGAST®,Umývací program/Vstupné a výstupné stoly STALGAST
Rohový úchyt k regálovému systému ORU-600,Chladiaci program/Regále do chladiacich boxov
Elektrická fritéza BERTO´s 2 x 18 L,Varná technológia/Bertos 700/Fritézy
Náhradný kotlík pre B30F4,Príprava potravín/Univerzálne roboty a miesiče cesta/Príslušenstvo k robotom
Profesionálna indukná platna BERNER,Stolové zariadenia/Variče na ryžu a indukčné variče
Stolová chladiaca vitrína 1200,Chladiaci program/PIZZA A SUSHI VITRÍNY
Pracovný stôl so zásuvkami GN1/1 a s posuvnými dverami 1600x600x850mm,Nerezový nábytok/Nerezový nábytok EKO/Nerezový nábytok | Pracovné stoly so zásuvkami | Zásuvkový stôl s posuvnými dverami
Umývací stôl krytovaný s drezom a s krídlovými dvierkami 900x700x850mm,Nerezový nábytok/Nerezový nábytok EKO/Nerezový nábytok | Umývacie stoly | Umývacie stoly s krídlovými dverami
"GN nádoba 1/1-100mm, polypropylénova",Kuchynský riad/Kuchynský riad/| GN nádoby | GN nádoby PP transparentné | GN1/1 nádoby PP transparentné
"Naberačka Stalgast DELUXE 14 cm/0,67 l",Kuchynské náradie/Naberačky/Naberačky DELUXE
Haluškovač profi – 40 cm,Kuchynské náradie/Pasírovače a krájače
Nárezový stroj FIMAR 330 mm,Príprava potravín/Nárezové stroje
Náhradný ražeň na trdelník pre M772800,Stolové zariadenia/Piecka na trdelník
Nôž na mäso Stalgast 13 cm,Kuchynské náradie/Nože/Nože Stalgast
Ohrevná vitrína s rotujúcimi policami Gastromarket,Vitríny/Stolové ohrevné vitríny
Umývačka pohárov 400 STALGAST®,Umývací program/Umývačky STALGAST
Holdomat Alphatech® 5xGN1/1,Konvektomaty a pece/Konvektomaty LEO  Doplnky
"Tanier na pizzu – 31,5 cm",Zmrzlina a pekáreň/Podnosy a lopatky
Stôl pre kasu – ľavý,Nerezový nábytok/Nerezový nábytok EKO/Výdaj jedla
Police k regálovému systému ORE-994-300,Chladiaci program/Regále do chladiacich boxov
Pracovný stôl s policou 1900x600x850mm,Nerezový nábytok/Nerezový nábytok EKO/Nerezový nábytok | Pracovné stoly | Pracovné stoly s policou
Formovač hamburgerov FIMAR 100 mm,Príprava potravín/Rôzne
Umývací stôl krytovaný s dvojdrezom a s krídlovými dvierkami 1100x600x850mm,Nerezový nábytok/Nerezový nábytok EKO/Nerezový nábytok | Umývacie stoly | Umývacie stoly s krídlovými dverami
3-dverový chladiaci stôl na nápoje - 720 l,Bar a káva/Chladiace stoly na nápoje
GN 1/1 pokrievka STALGAST® polykarbonát,Kuchynský riad/Kuchynský riad/| GN nádoby | GN nádoby PC transparentné | GN pokrievky PC transparentné
Manuálne plničky klobás – 3 l,Príprava potravín/Rôzne
Senzorová batéria malá,Umývací program/Umývacie batérie a sprchy
Pracovný stôl krytovaný 1200x700x850mm,Nerezový nábytok/Nerezový nábytok EKO/Nerezový nábytok | Krytované stoly | Krytovaný stôl s krídlovými dvierkami
Umývací stôl s jedným drezom a bez police 1500x700x850mm,Nerezový nábytok/Nerezový nábytok EKO/Nerezový nábytok | Umývacie stoly | Umývacie stoly bez police
"Korenička na soľ, korenie, nádobka na špáradlá Stalgast®",Stolový inventár/Koreničky
Stojan na šampanské / víno Stalgast®,Bar a káva/Mlynčeky a nádoby na ľad
Bridlicová podložka okrúhla - 30 cm,Stolový inventár/Bridlicové podložky
Pracovný stôl krytovaný 1400x700x850mm,Nerezový nábytok/Nerezový nábytok EKO/Nerezový nábytok | Krytované stoly | Krytovaný stôl bez dvierok
Neutrálny bufetový stol – 4 GN1/1 – wenge,Nerezový nábytok/Nerezový nábytok EKO/Výdaj jedla
GN nádoba 1/6 - 65 STALGAST® polykarbonát,Kuchynský riad/Kuchynský riad/| GN nádoby | GN nádoby PC transparentné | GN1/6 nádoby PC transparentné
Doska na krájanie STALGAST® 45 x 30 / žltá,Kuchynské náradie/Dosky na krájanie/HACCP dosky 45x30 cm
Set koreničiek 5 ks Stalgast®,Stolový inventár/Koreničky
Príborník HENDI® GN 1/1 - čierny,Stolový inventár/Príbory/Príborníky
Stojan s tromi nádobami Stalgast® 3x1 l,Stolový inventár/Stojany a dávkovače
"Naberačka MONOBLOCK 0,2 l",Kuchynské náradie/Kuchynské náradie monoblock
Alphatech LEO® 20x GN2/1 – TouchScreen T – nástrek,"Konvektomaty a pece/Konvektomaty LEO  Výbava ""T"""
Ohrevná vitrína LINOREX® MINI – obla – jednopolicova,Vitríny/Stolové ohrevné vitríny
Gril bez podstavy STALGAST ryhovany,Varná technológia/Varná technológia STALGAST/Rada 700/Fritézy a grily
Regál montovateľný – perforované police 800x600mm,Nerezový nábytok/Nerezový nábytok EKO/Nerezový nábytok | Regále a skrine | Regále s perforovanými policami
Podložka melamínová GN 1/2 STALGAST®,Stolový inventár/Melamínové podložky
"Nárezový stroj CELME 300, šnek",Príprava potravín/Nárezové stroje
Chladiaca vitrína RTW-120,Vitríny/Stolové chladené vitríny
Monoblock chladiaci agregat RIVACOLD,Chladiaci program/Chladiace a mraziace agregáty
"Lopatka 0,45 l",Kuchynské náradie/Lopatky
"GN nádoba 1/4-150mm, čierna polykarbonát",Kuchynský riad/Kuchynský riad/| GN nádoby | GN nádoby PC čierne | GN1/4 nádoby PC čierne
Rost pre kurcatá LAINOX 8 ks,Kuchynský riad/Špeciálne rošty a plechy
Ohrevná vitrína RTR-120,Vitríny/Stolové ohrevné vitríny
Police k regálovému systému ORE-1591-300,Chladiaci program/Regále do chladiacich boxov
Police k regálovému systému ORE-597-400,Chladiaci program/Regále do chladiacich boxov
Stierka oceľová - 15 x 11 cm,Zmrzlina a pekáreň/Pekárenské príslušenstvo
"GN nádoba 1/3-200mm, biely polykarbonát",Kuchynský riad/Kuchynský riad/| GN nádoby | GN nádoby PC biele | GN1/3 nádoby PC biele
"GN nádoba 1/3-150mm, biely polykarbonát",Kuchynský riad/Kuchynský riad/| GN nádoby | GN nádoby PC biele | GN1/3 nádoby PC biele
Servírovací podnos hranatý 43x33 cm,Stolový inventár/PODNOSY/Podnosy laminatové
Umývacia vaňa s lisovaným drezom 700x600x850mm,Nerezový nábytok/Nerezový nábytok EKO/Nerezový nábytok | Umývacie stoly | Lisované drezy
Kliešte plastové priehľadné 30 cm,Kuchynské náradie/Kliešte
Košík hranatý – veľký STALGAST®,Stolový inventár/Miniatúry na servírovanie
"Džbánik na kávu HENDI® 0,60 l",Stolový inventár/Džbániky/Džbániky na kávu
Umývačka pohárov 400 STALGAST®,Umývací program/Umývačky STALGAST
Nadstavba so sklenenou policou – neutrálne – 2x GN1/1,Nerezový nábytok/Nerezový nábytok EKO/Výdaj jedla
Hranolkovac Hendi - v kombinacii s H280225,Príprava potravín/Kotúče ku krájačom zeleniny
Umývací stôl pre podstolovú umývačku STALGAST®,Umývací program/Stoly k podstolovým umývačkám
P- varic cestovín BERTO´s 25 L,Varná technológia/Bertos 700/Variče cestovín a bain marie
"Korenička na olej, ocot Stalgast®",Stolový inventár/Koreničky
"Kuchynský nôž so zúbkovanou čepeľou Victorinox 19 cm, dlhodobo ostrý",Kuchynské náradie/Nože/Nože Victorinox/Kuchynské nože so zúbkovanou čepeľou
Pracovný stôl so zásuvkami GN1/1 a s policou 900x600x850mm,Nerezový nábytok/Nerezový nábytok EKO/Nerezový nábytok | Pracovné stoly so zásuvkami | Zásuvkové stoly s policou
Doska na krájanie STALGAST® 60 x 40 / červená,Kuchynské náradie/Dosky na krájanie/HACCP dosky 60x40 cm
Teplý most jednopolicový – 800x400mm,Nerezový nábytok/Nerezový nábytok EKO/Výdaj jedla
Kuchynský nôž Stalgast 30 cm,Kuchynské náradie/Nože/Nože Stalgast
"GN pokrievka 1/9, polypropylénova",Kuchynský riad/Kuchynský riad/| GN nádoby | GN nádoby PP transparentné | GN pokrievky PP transparentné
Tácka obdĺžniková 64x41 cm,Stolový inventár/SERVÍROVACIE TÁCKY/Obdĺžníkové tácky
Dávkovač umývacieho prostriedku,Umývací program/Umývačky riadu
Elektrická fritéza Elframo® 14 l 9 kW,Varná technológia/Fritézy Elframo
Termotaška PREMIUM na 4 pizze 40 cm,Zmrzlina a pekáreň/Termotašky na pizzu
Varecha plastová HENDI,Zmrzlina a pekáreň/Práca s cestom
"GN nádoba 1/6-60mm, polypropylénova",Kuchynský riad/Kuchynský riad/| GN nádoby | GN nádoby PP transparentné | GN1/6 nádoby PP transparentné
"GN nádoba 1/1-100mm, biely polykarbonát",Kuchynský riad/Kuchynský riad/| GN nádoby | GN nádoby PC biele | GN1/1 nádoby PC biele
Náhradný nadstavec na slahanie B20,Príprava potravín/Univerzálne roboty a miesiče cesta/Príslušenstvo k robotom
Umývací stôl s jedným drezom a s policou 1900x700x850mm,Nerezový nábytok/Nerezový nábytok EKO/Nerezový nábytok | Umývacie stoly | Umývacie stoly s policou
Plynový sporák s teplovzdusnou rúrou GN 2/1 BERTOS,Varná technológia/BERTO´s 900
Košík okrúhly HENDI® 20 cm,Stolový inventár/Košíky na pečivo
Nádoba na práškový cukor,Kuchynské náradie/Korenie
4- P-sporák s E-rúrou BERTO´s rada 700,Varná technológia/Bertos 700/Plynové sporáky
Umývací stôl pre podstolovú umývačku STALGAST®,Umývací program/Stoly k podstolovým umývačkám
Forma na teriny - polkruh,Kuchynský riad/Kuchynský riad/| Formy na teriny
Pracovný stôl s policou 1600x600x850mm,Nerezový nábytok/Nerezový nábytok EKO/Nerezový nábytok | Pracovné stoly | Pracovné stoly s policou
Chladený výdajný stôl na GN nádoby na 2x GN1/1,Nerezový nábytok/Nerezový nábytok EKO/Výdaj jedla
Kuchynský nôž Stalgast 25 cm,Kuchynské náradie/Nože/Nože Stalgast
"Stojan na bagety, kebab",Kuchynské náradie/Stojany
Drevený mlynček na soľ Stalgast® 20 cm,Kuchynské náradie/Korenie
Podstava na kolieskach pre S068120,Meranie a hygiena/Odpadové koše a popolníky
Režón s posuvnými dvierkami – 1400x700mm,Nerezový nábytok/Nerezový nábytok EKO/Výdaj jedla
Rezný kotúč 10 mm Hendi,Príprava potravín/Kotúče ku krájačom zeleniny
